year,month,energy_date,state_code,state_name,com_revenue_thousand_dollars,com_sales_mwh,com_customers,com_price_cents_per_kwh,median_household_income,poverty_rate,employment_rate,total_population,total_housing_units,price_poverty_interaction,sales_mwh_per_customer,sales_lag_1_month,sales_lag_12_month
2021,11,2021-11-01,MD,Maryland,231875,2145226,258868,10.81,102905,9.1,61.4,6263220,2588337,98.371,8.2869493332509233,2208439,1998294
2021,12,2021-12-01,MD,Maryland,254371,2215853,259031,11.48,102905,9.1,61.4,6263220,2588337,104.468,8.5543931035281491,2145226,2253146
2022,1,2022-01-01,MD,Maryland,286123,2442278,259811,11.72,102905,9.1,61.4,6263220,2588337,106.652,9.4002101527648945,2215853,2298561
2022,2,2022-02-01,MD,Maryland,257236,2091899,260054,12.3,102905,9.1,61.4,6263220,2588337,111.93,8.0440946880263330,2442278,2134044
2022,3,2022-03-01,MD,Maryland,245270,2152390,260439,11.4,102905,9.1,61.4,6263220,2588337,103.74,8.2644688391523543,2091899,2109126
2022,4,2022-04-01,MD,Maryland,224211,1936678,260638,11.58,102905,9.1,61.4,6263220,2588337,105.378,7.4305281655015769,2152390,1915631
2022,5,2022-05-01,MD,Maryland,269741,2273848,260820,11.86,102905,9.1,61.4,6263220,2588337,107.926,8.7180737673491297,1936678,2113920
2022,6,2022-06-01,MD,Maryland,311259,2430758,261049,12.81,102905,9.1,61.4,6263220,2588337,116.571,9.3115009059601837,2273848,2549208
2022,7,2022-07-01,MD,Maryland,349174,2718853,261094,12.84,102905,9.1,61.4,6263220,2588337,116.844,10.4133109148429301,2430758,2711171
2022,8,2022-08-01,MD,Maryland,354823,2707669,261218,13.1,102905,9.1,61.4,6263220,2588337,119.21,10.3655529098301036,2718853,2728132
2022,9,2022-09-01,MD,Maryland,301043,2295057,261223,13.12,102905,9.1,61.4,6263220,2588337,119.392,8.7858151847272254,2707669,2307741
2022,10,2022-10-01,MD,Maryland,286176,2106221,261070,13.59,102905,9.1,61.4,6263220,2588337,123.669,8.0676485233845329,2295057,2208439
2022,11,2022-11-01,MD,Maryland,278236,2128577,261137,13.07,102905,9.1,61.4,6263220,2588337,118.937,8.1511888395746294,2106221,2145226
2022,12,2022-12-01,MD,Maryland,331570,2339132,261030,14.17,102905,9.1,61.4,6263220,2588337,128.947,8.9611615523119948,2128577,2215853
2023,1,2023-01-01,MD,Maryland,328448,2256543,260470,14.56,102905,9.1,61.4,6263220,2588337,132.496,8.6633508657426959,2339132,2442278
2023,2,2023-02-01,MD,Maryland,289863,2053516,260474,14.12,102905,9.1,61.4,6263220,2588337,128.492,7.8837657501324508,2256543,2091899
2023,3,2023-03-01,MD,Maryland,274439,2192474,260579,12.52,102905,9.1,61.4,6263220,2588337,113.932,8.4138552991607152,2053516,2152390
2023,4,2023-04-01,MD,Maryland,250646,1982831,260617,12.64,102905,9.1,61.4,6263220,2588337,115.024,7.6082181899108654,2192474,1936678
2023,5,2023-05-01,MD,Maryland,260459,2110557,260740,12.34,102905,9.1,61.4,6263220,2588337,112.294,8.0944887627521669,1982831,2273848
2023,6,2023-06-01,MD,Maryland,281933,2255445,260568,12.5,102905,9.1,61.4,6263220,2588337,113.75,8.6558786957723128,2110557,2430758
2023,7,2023-07-01,MD,Maryland,323958,2655232,260750,12.2,102905,9.1,61.4,6263220,2588337,111.02,10.1830565675934803,2255445,2718853
2023,8,2023-08-01,MD,Maryland,330493,2654131,260847,12.45,102905,9.1,61.4,6263220,2588337,113.295,10.1750489750696769,2655232,2707669
2023,9,2023-09-01,MD,Maryland,304437,2452553,261053,12.41,102905,9.1,61.4,6263220,2588337,112.931,9.3948470234013783,2654131,2295057
2023,10,2023-10-01,MD,Maryland,269735,2158021,261056,12.5,102905,9.1,61.4,6263220,2588337,113.75,8.2665060370188772,2452553,2106221
2023,11,2023-11-01,MD,Maryland,262171,2110366,261159,12.42,102905,9.1,61.4,6263220,2588337,113.022,8.0807707182214666,2158021,2128577
2023,12,2023-12-01,MD,Maryland,279876,2180035,261535,12.84,102905,9.1,61.4,6263220,2588337,116.844,8.3355382644770298,2110366,2339132
2024,1,2024-01-01,MD,Maryland,313489,2401600,261312,13.05,102905,9.1,61.4,6263220,2588337,118.755,9.1905461670340436,2180035,2256543
2024,2,2024-02-01,MD,Maryland,270485,2119918,261191,12.76,102905,9.1,61.4,6263220,2588337,116.116,8.1163516353932563,2401600,2053516
2024,3,2024-03-01,MD,Maryland,270490,2132560,261417,12.68,102905,9.1,61.4,6263220,2588337,115.388,8.1576944116105686,2119918,2192474
2024,4,2024-04-01,MD,Maryland,254048,2017359,261475,12.59,102905,9.1,61.4,6263220,2588337,114.569,7.7153035663065303,2132560,1982831
2024,5,2024-05-01,MD,Maryland,285160,2285279,261572,12.48,102905,9.1,61.4,6263220,2588337,113.568,8.7367111158686710,2017359,2110557
2024,6,2024-06-01,MD,Maryland,324481,2521020,261588,12.87,102905,9.1,61.4,6263220,2588337,117.117,9.6373686866370017,2285279,2255445
2024,7,2024-07-01,MD,Maryland,363967,2791651,261304,13.04,102905,9.1,61.4,6263220,2588337,118.664,10.6835371827450020,2521020,2655232
2024,8,2024-08-01,MD,Maryland,350782,2689155,261402,13.04,102905,9.1,61.4,6263220,2588337,118.664,10.2874308536277458,2791651,2654131
2024,9,2024-09-01,MD,Maryland,290669,2202051,261471,13.2,102905,9.1,61.4,6263220,2588337,120.12,8.4217790883118969,2689155,2452553
2024,10,2024-10-01,MD,Maryland,280657,2134284,261621,13.15,102905,9.1,61.4,6263220,2588337,119.665,8.1579231025032394,2202051,2158021
2024,11,2024-11-01,MD,Maryland,266289,2035099,261584,13.08,102905,9.1,61.4,6263220,2588337,119.028,7.7799062633800232,2134284,2110366
2024,12,2024-12-01,MD,Maryland,330037,2443360,261683,13.51,102905,9.1,61.4,6263220,2588337,122.941,9.3370987033930366,2035099,2180035
2010,1,2010-01-01,ME,Maine,44182,341797,87821,12.93,76442,10.6,57.6,1405012,764713,137.058,3.8919734459867230,,
2010,2,2010-02-01,ME,Maine,41635,318665,87799,13.07,76442,10.6,57.6,1405012,764713,138.542,3.6294832515176710,341797,
2010,3,2010-03-01,ME,Maine,41325,331189,87876,12.48,76442,10.6,57.6,1405012,764713,132.288,3.7688219764213210,318665,
2010,4,2010-04-01,ME,Maine,37808,307082,88128,12.31,76442,10.6,57.6,1405012,764713,130.486,3.4844998184458969,331189,
2010,5,2010-05-01,ME,Maine,39679,322859,88347,12.29,76442,10.6,57.6,1405012,764713,130.274,3.6544421429137379,307082,
2010,6,2010-06-01,ME,Maine,41149,332280,88479,12.38,76442,10.6,57.6,1405012,764713,131.228,3.7554673990438409,322859,
2010,7,2010-07-01,ME,Maine,48598,395788,88527,12.28,76442,10.6,57.6,1405012,764713,130.168,4.4708168129497216,332280,
2010,8,2010-08-01,ME,Maine,47240,378983,88562,12.46,76442,10.6,57.6,1405012,764713,132.076,4.2792958605270884,395788,
2010,9,2010-09-01,ME,Maine,43352,354126,88597,12.24,76442,10.6,57.6,1405012,764713,129.744,3.9970427892592300,378983,
2010,10,2010-10-01,ME,Maine,43186,337176,88532,12.81,76442,10.6,57.6,1405012,764713,135.786,3.8085212126688655,354126,
2010,11,2010-11-01,ME,Maine,40573,319517,88337,12.7,76442,10.6,57.6,1405012,764713,134.62,3.6170234443098588,337176,
2010,12,2010-12-01,ME,Maine,44500,361446,88188,12.31,76442,10.6,57.6,1405012,764713,130.486,4.0985848414750306,319517,
2011,1,2011-01-01,ME,Maine,44669,336669,88305,13.27,76442,10.6,57.6,1405012,764713,140.662,3.8125700696449805,361446,341797
2011,2,2011-02-01,ME,Maine,38986,305246,88289,12.77,76442,10.6,57.6,1405012,764713,135.362,3.4573502927884561,336669,318665
2011,3,2011-03-01,ME,Maine,41142,331135,88401,12.42,76442,10.6,57.6,1405012,764713,131.652,3.7458286670965261,305246,331189
2011,4,2011-04-01,ME,Maine,36475,302021,88610,12.08,76442,10.6,57.6,1405012,764713,128.048,3.4084301997517210,331135,307082
2011,5,2011-05-01,ME,Maine,38490,315986,88893,12.18,76442,10.6,57.6,1405012,764713,129.108,3.5546780961380536,302021,322859
2011,6,2011-06-01,ME,Maine,43771,370324,89090,11.82,76442,10.6,57.6,1405012,764713,125.292,4.1567403749017847,315986,332280
2011,7,2011-07-01,ME,Maine,45947,380649,89127,12.07,76442,10.6,57.6,1405012,764713,127.942,4.2708606819482312,370324,395788
2011,8,2011-08-01,ME,Maine,45393,363560,89171,12.49,76442,10.6,57.6,1405012,764713,132.394,4.0771102712765361,380649,378983
2011,9,2011-09-01,ME,Maine,40951,348365,89160,11.76,76442,10.6,57.6,1405012,764713,124.656,3.9071893225661732,363560,354126
2011,10,2011-10-01,ME,Maine,39037,322427,88944,12.11,76442,10.6,57.6,1405012,764713,128.366,3.6250562151466091,348365,337176
2011,11,2011-11-01,ME,Maine,37438,305321,88833,12.26,76442,10.6,57.6,1405012,764713,129.956,3.4370222777571398,322427,319517
2011,12,2011-12-01,ME,Maine,41572,336368,88661,12.36,76442,10.6,57.6,1405012,764713,131.016,3.7938665253042488,305321,361446
2012,1,2012-01-01,ME,Maine,43110,338983,88557,12.72,76442,10.6,57.6,1405012,764713,134.832,3.8278509886287928,336368,336669
2012,2,2012-02-01,ME,Maine,40095,320394,88489,12.51,76442,10.6,57.6,1405012,764713,132.606,3.6207212195866153,338983,305246
2012,3,2012-03-01,ME,Maine,36579,315421,88582,11.6,76442,10.6,57.6,1405012,764713,122.96,3.5607798424059064,320394,331135
2012,4,2012-04-01,ME,Maine,32981,291552,88888,11.31,76442,10.6,57.6,1405012,764713,119.886,3.2799927999279993,315421,302021
2012,5,2012-05-01,ME,Maine,35242,311122,89082,11.33,76442,10.6,57.6,1405012,764713,120.098,3.4925349677824925,291552,315986
2012,6,2012-06-01,ME,Maine,42493,395601,89210,10.74,76442,10.6,57.6,1405012,764713,113.844,4.4344916489182827,311122,370324
2012,7,2012-07-01,ME,Maine,42000,371409,89328,11.31,76442,10.6,57.6,1405012,764713,119.886,4.1578116603976357,395601,380649
2012,8,2012-08-01,ME,Maine,42760,384133,89437,11.13,76442,10.6,57.6,1405012,764713,117.978,4.2950121314444805,371409,363560
2012,9,2012-09-01,ME,Maine,36903,326102,89438,11.32,76442,10.6,57.6,1405012,764713,119.992,3.6461235716362173,384133,348365
2012,10,2012-10-01,ME,Maine,39352,351681,89392,11.19,76442,10.6,57.6,1405012,764713,118.614,3.9341439949883658,326102,322427
2012,11,2012-11-01,ME,Maine,36496,315467,89143,11.57,76442,10.6,57.6,1405012,764713,122.642,3.5388869569119280,351681,305321
2012,12,2012-12-01,ME,Maine,39218,331324,89018,11.84,76442,10.6,57.6,1405012,764713,125.504,3.7219888112516570,315467,336368
2013,1,2013-01-01,ME,Maine,40478,335359,88775,12.07,76442,10.6,57.6,1405012,764713,127.942,3.7776288369473388,331324,338983
2013,2,2013-02-01,ME,Maine,39483,310620,88803,12.71,76442,10.6,57.6,1405012,764713,134.726,3.4978548022026283,335359,320394
2013,3,2013-03-01,ME,Maine,37228,310920,89022,11.97,76442,10.6,57.6,1405012,764713,126.882,3.4926198018467345,310620,315421
2013,4,2013-04-01,ME,Maine,33130,286996,89141,11.54,76442,10.6,57.6,1405012,764713,122.324,3.2195734847040083,310920,291552
2013,5,2013-05-01,ME,Maine,35011,311175,89473,11.25,76442,10.6,57.6,1405012,764713,119.250,3.4778648307310585,286996,311122
2013,6,2013-06-01,ME,Maine,42516,385267,89615,11.04,76442,10.6,57.6,1405012,764713,117.024,4.2991351894214138,311175,395601
2013,7,2013-07-01,ME,Maine,44174,381733,89767,11.57,76442,10.6,57.6,1405012,764713,122.642,4.2524869941069658,385267,371409
2013,8,2013-08-01,ME,Maine,39829,351183,90021,11.34,76442,10.6,57.6,1405012,764713,120.204,3.9011230712833672,381733,384133
2013,9,2013-09-01,ME,Maine,37705,330255,90069,11.42,76442,10.6,57.6,1405012,764713,121.052,3.6666888718649036,351183,326102
2013,10,2013-10-01,ME,Maine,39996,350404,89965,11.41,76442,10.6,57.6,1405012,764713,120.946,3.8948924581781804,330255,351681
2013,11,2013-11-01,ME,Maine,36832,314417,87649,11.71,76442,10.6,57.6,1405012,764713,124.126,3.5872286050040502,350404,315467
2013,12,2013-12-01,ME,Maine,45078,347275,89742,12.98,76442,10.6,57.6,1405012,764713,137.588,3.8697042633326648,314417,331324
2014,1,2014-01-01,ME,Maine,50022,351580,89980,14.23,76442,10.6,57.6,1405012,764713,150.838,3.9073127361635919,347275,335359
2014,2,2014-02-01,ME,Maine,45449,318852,89986,14.25,76442,10.6,57.6,1405012,764713,151.050,3.5433511879625720,351580,310620
2014,3,2014-03-01,ME,Maine,45902,329492,90503,13.93,76442,10.6,57.6,1405012,764713,147.658,3.6406748947548700,318852,310920
2014,4,2014-04-01,ME,Maine,36666,296482,90992,12.37,76442,10.6,57.6,1405012,764713,131.122,3.2583304026727624,329492,286996
2014,5,2014-05-01,ME,Maine,37519,313505,91236,11.97,76442,10.6,57.6,1405012,764713,126.882,3.4361984304441229,296482,311175
2014,6,2014-06-01,ME,Maine,38979,317850,91411,12.26,76442,10.6,57.6,1405012,764713,129.956,3.4771526402730525,313505,385267
2014,7,2014-07-01,ME,Maine,45603,382524,92748,11.92,76442,10.6,57.6,1405012,764713,126.352,4.1243369129253461,317850,381733
2014,8,2014-08-01,ME,Maine,42360,358222,91623,11.83,76442,10.6,57.6,1405012,764713,125.398,3.9097388210383856,382524,351183
2014,9,2014-09-01,ME,Maine,40061,336657,92876,11.9,76442,10.6,57.6,1405012,764713,126.14,3.6248008096817262,358222,330255
2014,10,2014-10-01,ME,Maine,38559,323992,92955,11.9,76442,10.6,57.6,1405012,764713,126.14,3.4854714646872142,336657,350404
2014,11,2014-11-01,ME,Maine,39177,311774,92063,12.57,76442,10.6,57.6,1405012,764713,133.242,3.3865287900676711,323992,314417
2014,12,2014-12-01,ME,Maine,45851,343639,92118,13.34,76442,10.6,57.6,1405012,764713,141.404,3.7304218502355674,311774,347275
2015,1,2015-01-01,ME,Maine,48406,353083,97325,13.71,76442,10.6,57.6,1405012,764713,145.326,3.6278756742871821,343639,351580
2015,2,2015-02-01,ME,Maine,47418,331303,97378,14.31,76442,10.6,57.6,1405012,764713,151.686,3.4022366448273737,353083,318852
2015,3,2015-03-01,ME,Maine,41053,322810,96823,12.72,76442,10.6,57.6,1405012,764713,134.832,3.3340218749677246,331303,329492
2015,4,2015-04-01,ME,Maine,38631,323562,97374,11.94,76442,10.6,57.6,1405012,764713,126.564,3.3228787972148623,322810,296482
2015,5,2015-05-01,ME,Maine,36523,289478,94586,12.62,76442,10.6,57.6,1405012,764713,133.772,3.0604740659294187,323562,313505
2015,6,2015-06-01,ME,Maine,39110,333126,98077,11.74,76442,10.6,57.6,1405012,764713,124.444,3.3965761595481102,289478,317850
2015,7,2015-07-01,ME,Maine,42888,360004,98122,11.91,76442,10.6,57.6,1405012,764713,126.246,3.6689427447463362,333126,382524
2015,8,2015-08-01,ME,Maine,45131,375165,97885,12.03,76442,10.6,57.6,1405012,764713,127.518,3.8327118557490933,360004,358222
2015,9,2015-09-01,ME,Maine,42625,367648,98106,11.59,76442,10.6,57.6,1405012,764713,122.854,3.7474568324057652,375165,336657
2015,10,2015-10-01,ME,Maine,41073,327614,98080,12.54,76442,10.6,57.6,1405012,764713,132.924,3.3402732463295269,367648,323992
2015,11,2015-11-01,ME,Maine,35365,271616,92275,13.02,76442,10.6,57.6,1405012,764713,138.012,2.9435491736656733,327614,311774
2015,12,2015-12-01,ME,Maine,42924,362412,98654,11.84,76442,10.6,57.6,1405012,764713,125.504,3.6735662010663531,271616,343639
2016,1,2016-01-01,ME,Maine,40539,331758,98706,12.22,76442,10.6,57.6,1405012,764713,129.532,3.3610722752416266,362412,353083
2016,2,2016-02-01,ME,Maine,38622,316469,95632,12.2,76442,10.6,57.6,1405012,764713,129.32,3.3092374937259495,331758,331303
2016,3,2016-03-01,ME,Maine,42374,344931,99047,12.28,76442,10.6,57.6,1405012,764713,130.168,3.4824982079214918,316469,322810
2016,4,2016-04-01,ME,Maine,35627,299160,95555,11.91,76442,10.6,57.6,1405012,764713,126.246,3.1307623881534195,344931,323562
2016,5,2016-05-01,ME,Maine,36955,305808,99231,12.08,76442,10.6,57.6,1405012,764713,128.048,3.0817788795840010,299160,289478
2016,6,2016-06-01,ME,Maine,37900,327981,99080,11.56,76442,10.6,57.6,1405012,764713,122.536,3.3102644327815906,305808,333126
2016,7,2016-07-01,ME,Maine,40500,342748,96978,11.82,76442,10.6,57.6,1405012,764713,125.292,3.5342861267503970,327981,360004
2016,8,2016-08-01,ME,Maine,48350,395762,100550,12.22,76442,10.6,57.6,1405012,764713,129.532,3.9359721531576330,342748,375165
2016,9,2016-09-01,ME,Maine,44898,373469,99077,12.02,76442,10.6,57.6,1405012,764713,127.412,3.7694823218304955,395762,367648
2016,10,2016-10-01,ME,Maine,38205,308909,95945,12.37,76442,10.6,57.6,1405012,764713,131.122,3.2196466725728282,373469,327614
2016,11,2016-11-01,ME,Maine,36010,290648,96083,12.39,76442,10.6,57.6,1405012,764713,131.334,3.0249679964197621,308909,271616
2016,12,2016-12-01,ME,Maine,41762,348846,99494,11.97,76442,10.6,57.6,1405012,764713,126.882,3.5062013789776268,290648,362412
2017,1,2017-01-01,ME,Maine,44882,365637,99242,12.28,76442,10.6,57.6,1405012,764713,130.168,3.6842969710404869,348846,331758
2017,2,2017-02-01,ME,Maine,36297,288645,92503,12.58,76442,10.6,57.6,1405012,764713,133.348,3.1203852848015740,365637,316469
2017,3,2017-03-01,ME,Maine,43980,359923,99422,12.22,76442,10.6,57.6,1405012,764713,129.532,3.6201544929693629,288645,344931
2017,4,2017-04-01,ME,Maine,34520,296841,98281,11.63,76442,10.6,57.6,1405012,764713,123.278,3.0203294634771726,359923,299160
2017,5,2017-05-01,ME,Maine,36406,309972,99927,11.74,76442,10.6,57.6,1405012,764713,124.444,3.1019844486475127,296841,305808
2017,6,2017-06-01,ME,Maine,40076,340827,100151,11.76,76442,10.6,57.6,1405012,764713,124.656,3.4031312717796128,309972,327981
2017,7,2017-07-01,ME,Maine,41802,349109,100328,11.97,76442,10.6,57.6,1405012,764713,126.882,3.4796766605533849,340827,342748
2017,8,2017-08-01,ME,Maine,42550,352133,100474,12.08,76442,10.6,57.6,1405012,764713,128.048,3.5047176383940124,349109,395762
2017,9,2017-09-01,ME,Maine,42583,358993,100515,11.86,76442,10.6,57.6,1405012,764713,125.716,3.5715365865791175,352133,373469
2017,10,2017-10-01,ME,Maine,38535,320573,100494,12.02,76442,10.6,57.6,1405012,764713,127.412,3.1899715405894879,358993,308909
2017,11,2017-11-01,ME,Maine,35793,280621,100360,12.75,76442,10.6,57.6,1405012,764713,135.150,2.7961438820247110,320573,290648
2017,12,2017-12-01,ME,Maine,37105,293514,100282,12.64,76442,10.6,57.6,1405012,764713,133.984,2.9268861809696655,280621,348846
2018,1,2018-01-01,ME,Maine,50853,511982,97481,9.93,76442,10.6,57.6,1405012,764713,105.258,5.2521209261291944,293514,365637
2018,2,2018-02-01,ME,Maine,49517,376214,94166,13.16,76442,10.6,57.6,1405012,764713,139.496,3.9952212051058769,511982,288645
2018,3,2018-03-01,ME,Maine,46943,263071,97392,17.84,76442,10.6,57.6,1405012,764713,189.104,2.7011561524560539,376214,359923
2018,4,2018-04-01,ME,Maine,43229,343375,95453,12.59,76442,10.6,57.6,1405012,764713,133.454,3.5973201470880957,263071,296841
2018,5,2018-05-01,ME,Maine,41569,324638,97320,12.8,76442,10.6,57.6,1405012,764713,135.68,3.3357788738183313,343375,309972
2018,6,2018-06-01,ME,Maine,43011,352398,97036,12.21,76442,10.6,57.6,1405012,764713,129.426,3.6316212539675997,324638,340827
2018,7,2018-07-01,ME,Maine,45606,371294,90670,12.28,76442,10.6,57.6,1405012,764713,130.168,4.0950038601522003,352398,349109
2018,8,2018-08-01,ME,Maine,53142,436826,99134,12.17,76442,10.6,57.6,1405012,764713,129.002,4.4064195936812799,371294,352133
2018,9,2018-09-01,ME,Maine,45186,365829,94262,12.35,76442,10.6,57.6,1405012,764713,130.910,3.8809806708960132,436826,358993
2018,10,2018-10-01,ME,Maine,49178,394661,98340,12.46,76442,10.6,57.6,1405012,764713,132.076,4.0132296115517592,365829,320573
2018,11,2018-11-01,ME,Maine,42051,339643,94191,12.38,76442,10.6,57.6,1405012,764713,131.228,3.6058965293924048,394661,280621
2018,12,2018-12-01,ME,Maine,46127,367314,97337,12.56,76442,10.6,57.6,1405012,764713,133.136,3.7736318152398369,339643,293514
2019,1,2019-01-01,ME,Maine,52852,401808,99325,13.15,76442,10.6,57.6,1405012,764713,139.390,4.0453863579159325,367314,511982
2019,2,2019-02-01,ME,Maine,45637,348801,95523,13.08,76442,10.6,57.6,1405012,764713,138.648,3.6514870764109167,401808,376214
2019,3,2019-03-01,ME,Maine,48452,368114,99634,13.16,76442,10.6,57.6,1405012,764713,139.496,3.6946624646205111,348801,263071
2019,4,2019-04-01,ME,Maine,43458,335798,97999,12.94,76442,10.6,57.6,1405012,764713,137.164,3.4265451688282533,368114,343375
2019,5,2019-05-01,ME,Maine,41574,319010,100604,13.03,76442,10.6,57.6,1405012,764713,138.118,3.1709474772374856,335798,324638
2019,6,2019-06-01,ME,Maine,38227,306188,97808,12.48,76442,10.6,57.6,1405012,764713,132.288,3.1305005725503026,319010,352398
2019,7,2019-07-01,ME,Maine,45813,362534,101684,12.64,76442,10.6,57.6,1405012,764713,133.984,3.5653003422367334,306188,371294
2019,8,2019-08-01,ME,Maine,47874,383732,101739,12.48,76442,10.6,57.6,1405012,764713,132.288,3.7717296218755836,362534,436826
2019,9,2019-09-01,ME,Maine,41801,336477,98379,12.42,76442,10.6,57.6,1405012,764713,131.652,3.4202116305309060,383732,365829
2019,10,2019-10-01,ME,Maine,43267,339361,102168,12.75,76442,10.6,57.6,1405012,764713,135.150,3.3215977605512489,336477,394661
2019,11,2019-11-01,ME,Maine,39489,311261,99755,12.69,76442,10.6,57.6,1405012,764713,134.514,3.1202546238283795,339361,339643
2019,12,2019-12-01,ME,Maine,43673,335220,102221,13.03,76442,10.6,57.6,1405012,764713,138.118,3.2793652967589830,311261,367314
2020,1,2020-01-01,ME,Maine,47495,373025,100751,12.73,76442,10.6,57.6,1405012,764713,134.938,3.7024446407479827,335220,401808
2020,2,2020-02-01,ME,Maine,39613,310761,90310,12.75,76442,10.6,57.6,1405012,764713,135.150,3.4410475030450670,373025,348801
2020,3,2020-03-01,ME,Maine,42811,335715,102230,12.75,76442,10.6,57.6,1405012,764713,135.150,3.2839186148879977,310761,368114
